CPF;CLIT;safra;produto;IDADE_CLIENTE;ESCOLARIDADE;ESTADO_CIVIL;OCUPACAO;TIPO_RESIDENCIA;POSSUI_VEICULO;PORTABILIDADE;QT_DEPENDENTES;RENDA_BRUTA;RENDA_LIQUIDA;TEMPO_RELAC;QT_PRODUTOS;COMP_RENDA;limite_total;limite_utilizado;taxa_utilizacao;parcelas_mensais;margem_disponivel;max_dias_atraso_12m;scr_classificacao_risco;scr_score_risco;scr_dias_atraso;scr_valor_vencido;scr_valor_prejuizo;scr_tem_prejuizo;CLASSE;v205;v210;v220;v230;v240;v245;v250;v255;v260;v270;v280;v290
98915275059;561;2024-06;cartao_credito;25;POS;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;0;9576.15;7979.32;18;3;0.3238151572474617;47010.79;15222.81;0.3238;3100.9;250.75;389;E;5;389;7237.03;2801.07;1;1;1257.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65718127386;562;2025-06;consignado;37;POS;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;0;26234.78;21847.15;36;4;0.2844097369683935;128798.5;36631.55;0.2844;7461.43;1720.74;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14040687860;563;2026-01;consignado;59;POS;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;0;47462.79;39501.67;69;5;0.06347394142943295;138612.05;8798.25;0.0635;3012.65;13599.33;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12666037159;564;2025-12;consignado;31;POS;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;1;35782.5;28137.8;111;2;0.09328984839165866;297705.45;27772.9;0.0933;3338.14;9185.74;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53736956291;565;2025-06;consignado;38;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;NAO;SIM;1;17155.19;14068.45;60;1;0.13219148480321785;158429.62;20943.05;0.1322;2267.77;3736.55;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30389333349;566;2024-06;cartao_credito;23;POS;SOLTEIRO;APOSENTADO;ALUGADA;NAO;NAO;2;16068.01;13274.53;9;4;0.24296520484867262;126872.44;30825.59;0.243;3903.97;1719.83;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34562960127;567;2026-01;credito_pessoal;43;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;2;16072.45;13255.84;73;1;0.2132177376949482;56059.41;11952.86;0.2132;3426.93;2198.43;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86811545630;568;2026-01;consignado;49;MEDIO;CASADO;AUTONOMO;ALUGADA;NAO;NAO;4;8887.9;7112.91;53;5;0.2104337294023046;60288.77;12686.79;0.2104;1870.31;1240.45;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59973082212;569;2025-12;consignado;29;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;2737.78;2232.09;7;5;0.7869224256519224;16679.4;13125.39;0.7869;2154.42;0.0;62;E;5;62;10164.52;2365.09;1;1;690.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36335171027;570;2025-06;consignado;33;MEDIO;CASADO;ASSALARIADO;CEDIDA;SIM;NAO;0;11472.0;9592.59;59;3;0.2865775861976322;75709.05;21696.52;0.2866;3287.62;727.58;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70163655527;571;2024-12;credito_pessoal;29;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;NAO;NAO;0;5832.3;4671.52;29;1;0.25279724072820864;55146.94;13940.99;0.2528;1474.39;566.91;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12316850983;572;2024-06;financiamento_veiculos;28;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;2;2591.83;2175.96;1;5;0.4280818402790386;7289.91;3120.68;0.4281;1109.52;0.0;87;D;4;87;670.29;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11035910921;573;2024-06;credito_pessoal;43;SUPERIOR;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;NAO;SIM;0;12275.58;9567.54;68;5;0.1856747430617987;46623.77;8656.86;0.1857;2279.27;2017.18;3;A;1;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68574484614;574;2026-01;credito_pessoal;57;SUPERIOR;SOLTEIRO;EMPRESARIO;FINANCIADA;SIM;NAO;1;9895.27;8100.87;27;5;0.3234829598633983;76507.05;24748.73;0.3235;3200.95;262.39;10;C;3;10;814.14;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12228331555;575;2024-06;imobiliario;23;POS;DIVORCIADO;EMPRESARIO;PROPRIA;SIM;NAO;3;6142.79;4981.24;14;2;0.5796346558642395;25918.14;15023.05;0.5796;3560.57;0.0;73;E;5;73;4269.23;2025.44;1;1;153.0;0.0;0.0;0.0;3669.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22948144983;576;2025-06;consignado;36;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;2758.24;2171.82;26;5;0.5186090511820242;24061.58;12478.55;0.5186;1430.45;0.0;271;E;5;271;3083.9;0.0;0;1;1561.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10075290371;577;2025-06;consignado;43;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;0;20086.87;15732.51;93;5;0.09888491397579476;169580.87;16768.99;0.0989;1986.29;5044.11;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67442271925;578;2025-12;financiamento_veiculos;18;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;3001.03;2371.07;12;1;0.5962459875937915;21059.57;12556.68;0.5962;1789.35;0.0;81;F;6;81;6613.54;1881.22;1;1;238.67;1318.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56152385757;579;2024-06;credito_pessoal;53;SUPERIOR;CASADO;EMPRESARIO;ALUGADA;SIM;NAO;1;9023.01;7166.38;22;3;0.4272685914812748;65061.01;27798.53;0.4273;3855.25;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21078561634;580;2026-01;consignado;45;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;2;9122.94;7416.49;71;3;0.17146894448239072;34600.37;5932.89;0.1715;1564.3;1628.73;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90579357690;581;2025-06;credito_pessoal;48;SUPERIOR;CASADO;SERVIDOR PUBLICO;FINANCIADA;NAO;NAO;1;10933.9;8903.25;43;2;0.3909267521874437;80645.62;31526.53;0.3909;4274.35;0.0;34;C;3;34;2406.67;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69355952848;582;2025-06;consignado;26;FUNDAM;CASADO;AUTONOMO;ALUGADA;NAO;NAO;0;1412.0;1141.12;1;4;0.8186184377416234;11586.37;9484.82;0.8186;1155.89;0.0;59;H;8;59;1684.64;2603.28;1;1;1573.73;319.31;0.0;0.0;2365.02;0.0;0.0;0.0;0.0;0.0;0.0;12259.07
76786566463;583;2024-06;consignado;50;FUNDAM;CASADO;EMPRESARIO;ALUGADA;SIM;NAO;0;1678.61;1346.37;25;2;0.2598101131187595;6486.19;1685.18;0.2598;436.12;151.39;22;C;3;22;568.37;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19537558764;584;2025-12;consignado;49;POS;CASADO;EMPRESARIO;PROPRIA;NAO;SIM;0;22275.04;17456.86;39;1;0.1580510078071329;184556.69;29169.37;0.1581;3520.59;4275.67;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30388991881;585;2024-01;consignado;45;MEDIO;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;0;5993.74;4784.32;16;4;0.3772679064368831;32170.47;12136.89;0.3773;2261.25;0.0;15;C;3;15;237.74;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23932928663;586;2024-06;consignado;37;MEDIO;DIVORCIADO;SERVIDOR PUBLICO;CEDIDA;SIM;NAO;1;9529.95;7455.2;81;2;0.22037641520641305;27289.2;6013.9;0.2204;2100.18;1235.3;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66418790521;587;2025-06;cartao_credito;50;SUPERIOR;SOLTEIRO;AUTONOMO;CEDIDA;NAO;NAO;0;26434.55;22177.51;87;5;0.11603304695748204;103478.5;12006.93;0.116;3067.28;6184.81;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96232944782;588;2024-12;consignado;52;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;3;22716.39;17921.16;77;4;0.10785944114929884;148679.89;16036.53;0.1079;2450.18;5500.56;3;AA;0;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69736242338;589;2025-06;cartao_credito;51;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;1;10426.91;8231.04;61;3;0.12758524412726313;43590.57;5561.51;0.1276;1330.32;2319.1;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99448021954;590;2024-06;consignado;43;POS;SOLTEIRO;EMPRESARIO;PROPRIA;SIM;NAO;2;36998.79;28750.51;84;1;0.07566566966946031;236915.51;17926.37;0.0757;2799.54;10150.04;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49397374333;591;2024-01;cartao_credito;49;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;25539.43;19960.36;79;1;0.08415838093022757;108890.74;9164.07;0.0842;2149.36;6789.44;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18469350965;592;2025-06;credito_pessoal;45;SUPERIOR;CASADO;EMPRESARIO;ALUGADA;SIM;SIM;3;10656.07;8643.46;27;5;0.32850204926646;42727.98;14036.23;0.3285;3500.54;229.08;95;C;3;95;247.8;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93912285018;593;2024-06;cartao_credito;51;POS;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;25171.39;20601.63;60;4;0.14906159214613737;141619.54;21110.03;0.1491;3752.09;5057.9;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12432738716;594;2024-12;consignado;42;POS;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;SIM;0;21977.29;18137.72;44;2;0.15884709353140725;152587.31;24238.05;0.1588;3491.03;4201.02;3;B;2;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45279857871;595;2024-12;consignado;27;FUNDAM;CASADO;AUTONOMO;CEDIDA;SIM;NAO;0;1412.0;1172.1;1;1;0.5730499797381517;13370.21;7661.8;0.5731;809.15;0.0;67;G;7;67;1398.44;4338.66;1;1;314.4;729.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50026295367;596;2025-06;credito_pessoal;46;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;2;10004.67;7848.71;48;4;0.4122444071037916;52942.44;21825.22;0.4122;4124.37;0.0;12;C;3;12;36.78;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64054692372;597;2024-12;consignado;30;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;0;6129.24;5106.65;56;2;0.4680350448670715;53341.15;24965.53;0.468;2868.7;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30914642924;598;2024-12;consignado;45;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;0;26914.67;21279.32;81;2;0.01;107392.79;1073.93;0.01;269.15;9150.98;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21941274687;599;2024-06;consignado;29;POS;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;0;25434.26;19576.22;35;1;0.20002282314516534;111310.98;22264.74;0.2;5087.43;3814.56;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31737343715;600;2024-12;consignado;47;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;14546.83;11677.96;67;1;0.09045888915209171;107005.33;9679.58;0.0905;1315.89;3775.5;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91079614085;601;2024-01;consignado;53;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;NAO;NAO;3;12886.06;10314.53;100;3;0.0773658425685218;113158.11;8754.57;0.0774;996.94;3513.18;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15067219328;602;2025-06;credito_pessoal;27;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;18575.25;14498.19;63;5;0.17475229416669946;52104.98;9105.46;0.1748;3246.07;3255.27;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98863269144;603;2024-12;consignado;40;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;2;33134.08;27206.58;92;4;0.14792807036719283;275234.47;40714.9;0.1479;4901.46;6695.47;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68215397392;604;2025-06;cartao_credito;42;SUPERIOR;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;25341.75;20860.46;28;4;0.10400403440306992;210879.42;21932.31;0.104;2635.64;6233.97;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63778049514;605;2025-12;consignado;53;SUPERIOR;CASADO;APOSENTADO;PROPRIA;NAO;NAO;2;22476.22;17375.89;97;4;0.12025263180385645;120861.83;14533.95;0.1203;2702.82;5163.86;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12526518115;606;2024-06;credito_pessoal;40;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;SIM;SIM;0;7504.2;6294.21;30;4;0.34421215542362615;43174.07;14861.04;0.3442;2583.04;43.43;0;C;3;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35668622589;607;2024-12;consignado;48;POS;DIVORCIADO;ASSALARIADO;FINANCIADA;SIM;NAO;1;25985.77;19920.73;32;5;0.1592162646341606;126371.98;20120.47;0.1592;4137.36;4957.66;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44552214891;608;2025-12;cartao_credito;59;SUPERIOR;SOLTEIRO;APOSENTADO;ALUGADA;NAO;NAO;2;19127.66;14821.02;60;4;0.15773713116075855;147230.89;23223.78;0.1577;3017.14;3677.54;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58313695710;609;2024-12;financiamento_veiculos;45;FUNDAM;SOLTEIRO;EMPRESARIO;PROPRIA;SIM;NAO;3;3786.6;2991.81;30;1;0.2431955330710136;33983.37;8264.6;0.2432;920.88;404.43;11;C;3;11;951.46;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83039231328;610;2024-06;consignado;18;FUNDAM;VIUVO;ASSALARIADO;PROPRIA;SIM;NAO;2;3090.05;2551.3;26;1;0.45027651616489456;26917.4;12120.27;0.4503;1391.38;0.0;14;D;4;14;1387.93;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61056026465;611;2024-12;credito_pessoal;41;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;1;38095.3;31753.56;70;1;0.0784614940609565;345390.66;27099.87;0.0785;2989.01;10344.34;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93483090282;612;2024-12;cartao_credito;23;MEDIO;CASADO;ASSALARIADO;FINANCIADA;NAO;NAO;1;3484.29;2720.36;15;1;0.5388747143745645;17984.04;9691.14;0.5389;1877.6;0.0;3;C;3;3;312.62;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18338127344;613;2024-06;consignado;33;MEDIO;DIVORCIADO;APOSENTADO;FINANCIADA;SIM;SIM;2;5483.64;4472.56;23;2;0.33629872282736767;28931.29;9729.56;0.3363;1844.14;75.13;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57963324138;614;2026-01;consignado;45;MEDIO;CASADO;AUTONOMO;PROPRIA;NAO;NAO;2;13619.24;11331.3;74;2;0.16064915840961536;128017.05;20565.83;0.1606;2187.92;2578.81;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28525888432;615;2025-06;credito_pessoal;28;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;2767.97;2219.33;8;5;0.6706957116206704;11196.54;7509.47;0.6707;1856.47;0.0;65;F;6;65;2454.35;0.0;0;1;500.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10195.43
67051970091;616;2024-12;cartao_credito;30;FUNDAM;DIVORCIADO;APOSENTADO;PROPRIA;SIM;SIM;1;1466.26;1206.63;13;1;0.4223524433781491;11905.78;5028.44;0.4224;619.28;0.0;95;G;7;95;2497.38;0.0;0;1;1423.05;2600.06;0.0;0.0;5271.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92694722921;617;2024-01;consignado;56;POS;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;1;43082.95;33282.05;79;1;0.12362219424524343;138564.5;17129.65;0.1236;5326.01;9753.02;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85187783211;618;2024-06;credito_pessoal;36;MEDIO;SOLTEIRO;AUTONOMO;PROPRIA;SIM;SIM;1;8597.83;6739.4;55;1;0.1628675349195397;70642.46;11505.36;0.1629;1400.31;1608.93;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62777597358;619;2025-06;cartao_credito;39;POS;SOLTEIRO;AUTONOMO;PROPRIA;NAO;SIM;2;9479.92;7667.35;28;2;0.48924498813636347;48332.72;23646.54;0.4892;4638.0;0.0;22;C;3;22;1529.88;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90331358211;620;2026-01;credito_pessoal;20;POS;CASADO;ASSALARIADO;CEDIDA;SIM;NAO;2;9023.25;7408.99;39;5;0.564884142754313;50003.7;28246.3;0.5649;5097.09;0.0;49;E;5;49;2748.59;6713.88;1;1;598.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83876723430;621;2025-06;imobiliario;47;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;14966.63;12515.83;52;4;0.16327318276712463;62024.08;10126.87;0.1633;2443.65;2794.67;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71931656550;622;2024-06;cartao_credito;31;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;14542.71;12147.26;48;2;0.20577075409135354;135415.52;27864.55;0.2058;2992.46;2097.49;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33691068817;623;2025-06;credito_pessoal;25;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;5826.17;4600.7;6;1;0.21807103271615902;27942.31;6093.41;0.2181;1270.52;768.64;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47259475390;624;2024-01;financiamento_veiculos;30;FUNDAM;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;3;5458.72;4227.6;13;2;0.315928867239016;43204.72;13649.62;0.3159;1724.57;185.98;46;C;3;46;520.86;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68862210990;625;2025-06;credito_pessoal;35;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;0;6151.32;4978.99;3;3;0.27884124110923814;56731.88;15819.19;0.2788;1715.24;437.72;9;C;3;9;694.57;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41061361256;626;2025-12;cartao_credito;55;POS;DIVORCIADO;AUTONOMO;PROPRIA;SIM;NAO;1;27889.96;22605.64;15;2;0.14301573572887577;205648.22;29410.93;0.143;3988.7;5772.79;3;AA;0;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19069437344;627;2024-01;imobiliario;50;MEDIO;CASADO;EMPRESARIO;ALUGADA;SIM;NAO;1;4810.16;3938.38;32;5;0.35802789529208967;39246.36;14051.29;0.358;1722.17;0.0;9;C;3;9;452.01;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47681216134;628;2026-01;consignado;34;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;1;1738.74;1455.66;18;5;0.4510617294140368;16444.26;7417.38;0.4511;784.28;0.0;70;E;5;70;2073.83;10926.38;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31371825695;629;2026-01;credito_pessoal;39;SUPERIOR;SOLTEIRO;AUTONOMO;PROPRIA;NAO;NAO;1;30098.38;23024.49;51;4;0.0665696069272643;226066.61;15049.17;0.0666;2003.64;8530.79;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69160675881;630;2025-06;consignado;37;MEDIO;SOLTEIRO;APOSENTADO;FINANCIADA;SIM;NAO;2;4547.06;3797.41;64;1;0.17486962768669975;22740.87;3976.69;0.1749;795.14;796.33;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81598480578;631;2024-12;imobiliario;46;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;0;3790.45;2889.62;28;3;0.3929348124960764;25060.41;9847.11;0.3929;1489.4;0.0;41;E;5;41;2346.1;24924.94;1;1;319.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2507.48
81730785419;632;2025-12;consignado;23;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;1;1412.0;1142.16;9;1;0.642990464362118;9362.4;6019.93;0.643;907.9;0.0;96;F;6;96;1241.87;0.0;0;1;231.88;1388.26;3087.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81171989236;633;2024-06;consignado;47;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;10442.35;8407.58;23;3;0.34029130465652946;46634.29;15869.24;0.3403;3553.44;101.38;16;C;3;16;204.77;0.0;0;0;317.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54462165016;634;2025-06;consignado;56;SUPERIOR;SOLTEIRO;AUTONOMO;ALUGADA;SIM;SIM;1;10707.3;8337.71;39;4;0.22723441950507817;51221.98;11639.4;0.2272;2433.07;1314.48;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88246975242;635;2026-01;consignado;40;POS;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;47091.41;37333.22;70;3;0.0323416357085476;357859.35;11573.76;0.0323;1523.01;14958.98;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45420362230;636;2025-12;imobiliario;40;FUNDAM;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;4400.49;3658.14;27;5;0.07579456312628807;39162.22;2968.28;0.0758;333.53;1206.64;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82876265574;637;2025-12;cartao_credito;46;MEDIO;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;NAO;0;6926.43;5663.82;12;4;0.2980722533192517;64600.32;19255.56;0.2981;2064.58;359.67;24;C;3;24;230.15;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
